Respondent_ID,Age,Gender,Education_Level,Employment_Status,Marital_Status,Household_Income,Region,Owns_Home,Has_Children,Internet_Usage_Hours,Political_Affiliation
4712,37,Other,Bachelor's,Student,Divorced,78045,South,No,Yes,1,Independent
4713,20,Male,High School,Employed,Single,139076,North,No,No,3,Conservative
4714,68,Male,Master's,Student,Single,93392,South,Yes,No,11,Conservative
4715,39,Male,Master's,Unemployed,Divorced,114147,East,No,Yes,7,Liberal
4716,64,Female,High School,Retired,Single,81088,Central,Yes,No,5,Independent
4717,21,Female,Bachelor's,Unemployed,Married,94901,Central,No,No,7,Independent
4718,45,Male,Bachelor's,Student,Married,119909,West,Yes,Yes,3,Independent
4719,29,Male,Bachelor's,Retired,Widowed,25664,South,Yes,Yes,10,Other
4720,55,Male,High School,Retired,Single,108859,North,Yes,Yes,2,Independent
4721,68,Male,Bachelor's,Unemployed,Single,111991,East,Yes,No,6,Conservative
4722,53,Male,High School,Retired,Widowed,139805,West,Yes,Yes,6,Liberal
4723,64,Male,High School,Employed,Married,25379,South,No,No,1,Conservative
4724,58,Male,High School,Unemployed,Widowed,129889,North,Yes,No,0,Independent
4725,22,Female,High School,Unemployed,Widowed,87660,South,No,No,10,Liberal
4726,30,Male,Master's,Employed,Widowed,131725,North,Yes,Yes,7,Other
4727,40,Female,PhD,Unemployed,Single,51536,South,No,Yes,2,Liberal
4728,67,Female,Bachelor's,Student,Single,24991,South,Yes,Yes,5,Independent
4729,47,Female,Bachelor's,Student,Single,92330,West,Yes,Yes,6,Independent
4730,54,Male,High School,Unemployed,Single,114754,South,Yes,No,7,Liberal
4731,42,Male,Bachelor's,Employed,Divorced,136134,South,Yes,No,5,Independent
4732,65,Male,High School,Retired,Widowed,116649,West,Yes,No,6,Independent
4733,44,Female,Bachelor's,Employed,Widowed,121610,West,No,Yes,4,Independent
4734,68,Male,PhD,Student,Single,113513,Central,Yes,Yes,2,Independent
4735,31,Female,High School,Unemployed,Married,48359,Central,Yes,No,1,Liberal
4736,65,Female,Master's,Employed,Divorced,137060,West,No,No,6,Liberal
4737,64,Male,High School,Retired,Divorced,69302,East,Yes,Yes,7,Conservative
4738,53,Female,Bachelor's,Retired,Married,134209,North,No,No,7,Other
4739,56,Male,High School,Retired,Single,38043,West,No,Yes,2,Other
4740,33,Male,Bachelor's,Retired,Divorced,108059,Central,No,Yes,1,Conservative
4741,39,Male,High School,Employed,Divorced,29070,South,Yes,No,8,Liberal
4742,38,Male,Bachelor's,Retired,Widowed,92735,West,Yes,No,5,Conservative
4743,38,Female,Bachelor's,Student,Widowed,104239,West,Yes,Yes,9,Independent
4744,25,Male,Bachelor's,Retired,Single,104803,Central,Yes,No,2,Independent
4745,66,Male,Bachelor's,Student,Single,34133,Central,Yes,No,4,Other
4746,33,Female,PhD,Employed,Widowed,76955,East,No,No,0,Liberal
4747,48,Female,Bachelor's,Student,Widowed,48571,Central,Yes,No,1,Other
4748,59,Male,High School,Employed,Widowed,46991,Central,Yes,Yes,8,Conservative
4749,27,Female,High School,Retired,Married,136203,Central,Yes,Yes,9,Other
4750,49,Female,Master's,Unemployed,Divorced,97115,South,Yes,No,10,Other
4751,51,Male,Bachelor's,Student,Single,69741,West,Yes,No,9,Independent
4752,26,Male,Bachelor's,Student,Single,118891,West,No,Yes,2,Other
4753,34,Male,High School,Unemployed,Married,104539,Central,Yes,Yes,7,Conservative
4754,28,Female,Bachelor's,Employed,Widowed,41871,East,No,No,9,Liberal
4755,49,Female,High School,Employed,Divorced,26223,Central,No,No,7,Other
4756,27,Female,PhD,Retired,Widowed,34197,East,No,No,4,Liberal
4757,39,Female,Master's,Student,Single,94923,West,Yes,No,7,Conservative
4758,34,Male,High School,Employed,Married,122657,East,Yes,Yes,1,Other
4759,21,Male,Bachelor's,Retired,Divorced,112438,East,Yes,Yes,1,Liberal
4760,65,Male,High School,Employed,Divorced,100375,North,No,Yes,11,Independent
4761,69,Female,Bachelor's,Unemployed,Divorced,83196,East,No,No,3,Independent
4762,64,Female,Master's,Unemployed,Divorced,120909,East,No,No,7,Conservative
4763,42,Male,Bachelor's,Unemployed,Married,120842,South,Yes,Yes,1,Other
4764,38,Female,Bachelor's,Retired,Single,99432,West,Yes,Yes,3,Conservative
4765,54,Male,High School,Student,Divorced,61525,Central,Yes,Yes,7,Liberal
4766,55,Male,Master's,Unemployed,Divorced,36198,North,Yes,No,2,Liberal
4767,66,Male,Bachelor's,Unemployed,Single,54524,East,Yes,Yes,7,Conservative
4768,18,Male,Bachelor's,Employed,Widowed,114187,South,Yes,Yes,11,Liberal
4769,42,Male,High School,Unemployed,Divorced,118172,South,No,No,1,Conservative
4770,68,Male,Bachelor's,Student,Divorced,119664,Central,No,Yes,0,Conservative
4771,53,Male,PhD,Retired,Widowed,112680,Central,No,Yes,5,Independent
4772,34,Male,Bachelor's,Unemployed,Single,104293,West,No,No,7,Liberal
4773,58,Female,Bachelor's,Retired,Single,119499,East,No,No,8,Conservative
4774,41,Male,Bachelor's,Retired,Divorced,38515,South,Yes,Yes,9,Independent
4775,19,Other,Master's,Student,Single,126313,North,Yes,No,7,Conservative
4776,57,Male,Bachelor's,Employed,Widowed,145768,West,No,No,1,Liberal
4777,32,Male,High School,Employed,Married,42027,East,Yes,No,0,Independent
4778,49,Male,Bachelor's,Retired,Widowed,33792,Central,Yes,No,6,Liberal
4779,56,Male,Bachelor's,Unemployed,Widowed,144447,East,Yes,No,6,Other
4780,23,Female,Master's,Retired,Married,101313,Central,Yes,No,11,Other
4781,18,Male,Master's,Employed,Widowed,105330,East,Yes,Yes,2,Other
4782,64,Female,Bachelor's,Unemployed,Divorced,52544,North,Yes,No,5,Other
4783,40,Female,High School,Employed,Divorced,104287,West,Yes,Yes,6,Independent
4784,56,Female,PhD,Student,Single,116559,Central,Yes,No,8,Liberal
4785,34,Female,Bachelor's,Employed,Single,105263,North,No,No,0,Conservative
4786,51,Female,Bachelor's,Unemployed,Widowed,133329,South,No,Yes,2,Conservative
4787,58,Male,Bachelor's,Unemployed,Divorced,43665,North,No,Yes,4,Conservative
4788,46,Female,Bachelor's,Retired,Divorced,51126,North,No,Yes,2,Liberal
4789,26,Male,High School,Unemployed,Married,39481,North,Yes,Yes,7,Independent
4790,30,Male,Master's,Student,Single,111372,Central,No,Yes,9,Liberal
4791,23,Male,Master's,Employed,Divorced,119637,South,Yes,No,5,Other
4792,23,Female,Bachelor's,Retired,Widowed,149707,West,No,No,1,Conservative
4793,37,Female,Bachelor's,Retired,Divorced,147208,North,Yes,No,0,Liberal
4794,69,Male,High School,Unemployed,Single,43549,Central,No,Yes,9,Other
4795,20,Female,High School,Student,Widowed,131140,Central,Yes,No,4,Other
4796,34,Male,Bachelor's,Retired,Single,88872,West,Yes,No,10,Independent
4797,66,Male,Bachelor's,Student,Divorced,93693,East,No,Yes,8,Conservative
4798,29,Male,PhD,Student,Divorced,72236,South,No,Yes,9,Liberal
4799,65,Male,Master's,Employed,Divorced,83983,South,Yes,Yes,8,Other
4800,64,Male,Bachelor's,Employed,Single,56155,North,No,Yes,0,Other
4801,62,Female,Bachelor's,Employed,Widowed,57481,East,Yes,No,2,Conservative
4802,18,Female,High School,Student,Divorced,142493,South,No,Yes,5,Liberal
4803,34,Male,PhD,Employed,Divorced,117103,North,Yes,No,4,Liberal
4804,20,Female,Bachelor's,Retired,Divorced,123405,East,No,No,3,Conservative
4805,43,Female,High School,Retired,Married,87967,Central,Yes,Yes,1,Other
4806,32,Female,Bachelor's,Unemployed,Married,119320,North,No,Yes,11,Independent
4807,53,Female,Master's,Student,Widowed,102561,East,Yes,No,11,Conservative
4808,49,Male,Master's,Employed,Single,40446,West,Yes,No,11,Other
4809,49,Female,High School,Retired,Divorced,28507,South,Yes,Yes,3,Independent
4810,21,Female,Master's,Student,Divorced,145183,North,Yes,No,4,Conservative
4811,35,Male,High School,Student,Single,53208,Central,Yes,No,11,Conservative
4812,66,Male,High School,Employed,Single,37522,North,No,Yes,1,Other
4813,36,Female,Master's,Student,Widowed,67402,South,Yes,No,9,Conservative
4814,60,Male,Master's,Employed,Single,45490,South,Yes,Yes,0,Liberal
4815,69,Other,Bachelor's,Employed,Divorced,58011,East,Yes,Yes,6,Liberal
4816,52,Male,Bachelor's,Employed,Widowed,55071,Central,Yes,No,6,Independent
4817,57,Female,Master's,Student,Married,67754,East,Yes,Yes,7,Conservative
4818,31,Male,Master's,Student,Widowed,115949,Central,No,Yes,9,Liberal
4819,50,Female,Master's,Employed,Widowed,65102,North,Yes,Yes,5,Other
4820,31,Female,Bachelor's,Student,Widowed,34040,North,Yes,Yes,0,Other
4821,51,Male,PhD,Employed,Single,124254,East,Yes,Yes,7,Other
4822,21,Female,PhD,Unemployed,Divorced,27046,West,No,No,1,Liberal
4823,41,Male,High School,Student,Single,59374,South,No,Yes,11,Conservative
4824,46,Male,Master's,Student,Divorced,56189,East,No,Yes,2,Conservative
4825,36,Male,Bachelor's,Unemployed,Single,131738,East,Yes,Yes,7,Conservative
4826,23,Female,Bachelor's,Unemployed,Widowed,103998,North,No,Yes,3,Independent
4827,50,Male,Bachelor's,Unemployed,Divorced,124407,South,No,Yes,4,Conservative
4828,66,Male,High School,Employed,Single,106070,East,No,No,8,Liberal
4829,57,Male,Bachelor's,Employed,Widowed,54968,North,Yes,No,10,Liberal
4830,36,Female,Master's,Retired,Married,40935,North,No,No,6,Conservative
4831,18,Female,High School,Unemployed,Single,75581,East,Yes,Yes,9,Other
4832,22,Male,Bachelor's,Retired,Single,126531,East,Yes,No,11,Independent
4833,44,Male,PhD,Employed,Married,29009,North,Yes,No,6,Independent
4834,33,Female,Bachelor's,Student,Single,66989,East,No,No,0,Liberal
4835,23,Male,Bachelor's,Unemployed,Married,66876,South,No,Yes,0,Independent
4836,57,Female,Bachelor's,Student,Divorced,87482,North,No,Yes,7,Other
4837,30,Female,Bachelor's,Employed,Married,56724,North,No,No,9,Conservative
4838,65,Female,Bachelor's,Unemployed,Widowed,130847,East,No,No,0,Independent
4839,52,Male,Master's,Retired,Married,71377,East,No,No,9,Independent
4840,36,Female,Bachelor's,Retired,Divorced,126019,East,Yes,Yes,1,Liberal
4841,29,Female,Master's,Employed,Married,88861,South,Yes,Yes,3,Other
4842,33,Female,Bachelor's,Student,Married,28699,North,No,No,8,Liberal
4843,60,Male,Bachelor's,Employed,Divorced,23745,West,Yes,Yes,6,Liberal
4844,27,Male,Bachelor's,Student,Single,130612,South,No,No,11,Independent
4845,42,Male,Master's,Employed,Single,64837,South,No,Yes,6,Liberal
4846,37,Female,Bachelor's,Retired,Widowed,50794,North,Yes,No,11,Liberal
4847,48,Female,High School,Student,Widowed,110080,West,No,Yes,9,Independent
4848,21,Male,High School,Employed,Married,41198,North,Yes,Yes,6,Independent
4849,61,Male,High School,Unemployed,Single,77803,South,Yes,Yes,4,Independent
4850,40,Male,High School,Retired,Single,140791,East,Yes,No,0,Conservative
4851,19,Female,Bachelor's,Retired,Married,33489,North,No,Yes,4,Other
4852,39,Female,High School,Unemployed,Divorced,70557,North,No,No,7,Conservative
4853,68,Male,Master's,Employed,Single,81439,East,Yes,Yes,11,Independent
4854,54,Male,High School,Student,Widowed,131652,West,Yes,No,11,Other
4855,25,Male,Bachelor's,Retired,Married,42474,West,Yes,Yes,6,Liberal
4856,24,Female,Bachelor's,Employed,Divorced,76439,North,Yes,Yes,6,Other
4857,31,Female,High School,Unemployed,Widowed,103956,East,Yes,No,1,Independent
4858,20,Female,Master's,Student,Single,75186,North,No,No,0,Conservative
4859,67,Male,High School,Employed,Divorced,88213,East,No,No,3,Other
4860,33,Female,Bachelor's,Employed,Widowed,75296,South,No,Yes,7,Liberal
4861,36,Male,Master's,Retired,Married,54512,East,Yes,No,0,Conservative
4862,68,Female,Bachelor's,Retired,Divorced,96711,North,Yes,No,1,Conservative
4863,35,Male,High School,Student,Divorced,128854,Central,No,No,6,Conservative
4864,69,Female,Bachelor's,Employed,Married,127727,West,No,No,4,Conservative
4865,33,Female,Master's,Unemployed,Single,21177,North,Yes,No,5,Liberal
4866,25,Female,PhD,Unemployed,Single,20761,East,Yes,Yes,11,Independent
4867,50,Female,Master's,Student,Divorced,123082,East,No,Yes,7,Liberal
4868,66,Male,Bachelor's,Employed,Divorced,26458,West,Yes,No,11,Independent
4869,29,Male,PhD,Retired,Divorced,79698,North,No,No,8,Independent
4870,28,Female,High School,Employed,Widowed,74775,Central,Yes,No,7,Other
4871,22,Male,High School,Retired,Divorced,73866,South,Yes,Yes,11,Liberal
4872,44,Male,Master's,Unemployed,Single,40110,Central,No,No,0,Independent
4873,29,Male,High School,Student,Married,128039,South,Yes,No,10,Liberal
4874,34,Female,High School,Student,Married,113789,South,Yes,Yes,3,Liberal
4875,23,Male,High School,Student,Married,103853,North,Yes,Yes,4,Independent
4876,50,Male,Bachelor's,Retired,Divorced,146048,South,No,No,8,Independent
4877,22,Male,Master's,Unemployed,Divorced,138249,East,No,Yes,5,Conservative
4878,45,Male,Bachelor's,Unemployed,Married,81446,South,Yes,Yes,5,Other
4879,31,Female,High School,Student,Widowed,48433,South,No,Yes,2,Independent
4880,22,Other,Bachelor's,Student,Widowed,92715,West,Yes,Yes,11,Independent
4881,50,Female,PhD,Retired,Widowed,34849,West,Yes,Yes,1,Independent
4882,67,Male,Master's,Retired,Widowed,146897,North,Yes,No,1,Other
4883,65,Female,Bachelor's,Employed,Single,89980,North,No,Yes,6,Liberal
4884,58,Female,PhD,Retired,Married,88500,East,Yes,No,4,Conservative
4885,36,Male,Master's,Employed,Single,61990,West,Yes,Yes,11,Conservative
4886,39,Female,High School,Student,Divorced,79891,Central,Yes,No,9,Liberal
4887,22,Female,High School,Unemployed,Widowed,79866,North,Yes,Yes,0,Other
4888,19,Female,High School,Retired,Widowed,98347,North,No,No,11,Other
4889,47,Female,Master's,Unemployed,Married,95603,West,Yes,Yes,4,Independent
4890,64,Male,High School,Retired,Widowed,59992,West,Yes,Yes,10,Other
4891,56,Male,Bachelor's,Retired,Married,143469,East,Yes,Yes,0,Other
4892,21,Female,High School,Employed,Divorced,85097,West,Yes,No,8,Independent
4893,50,Male,PhD,Retired,Widowed,96008,South,No,Yes,7,Liberal
4894,30,Male,Bachelor's,Student,Widowed,100662,Central,Yes,No,3,Conservative
4895,37,Female,PhD,Unemployed,Single,23101,South,Yes,Yes,10,Liberal
4896,24,Female,PhD,Retired,Married,46990,South,No,Yes,0,Liberal
4897,32,Male,High School,Unemployed,Married,122201,South,Yes,Yes,10,Independent
4898,40,Female,Bachelor's,Unemployed,Widowed,89214,North,No,No,7,Liberal
4899,31,Female,High School,Unemployed,Single,54611,South,No,Yes,4,Other
4900,40,Female,PhD,Retired,Widowed,81495,North,Yes,Yes,0,Liberal
4901,36,Male,Bachelor's,Employed,Married,116265,West,Yes,No,1,Liberal
4902,46,Male,High School,Unemployed,Married,71090,Central,Yes,Yes,4,Independent
4903,37,Male,High School,Unemployed,Widowed,145074,Central,No,No,8,Independent
4904,46,Male,Bachelor's,Retired,Divorced,114571,South,No,Yes,9,Conservative
4905,41,Male,PhD,Retired,Widowed,35958,Central,Yes,No,7,Other
4906,35,Male,Bachelor's,Student,Single,143132,North,Yes,No,10,Other
4907,27,Male,Master's,Student,Married,109786,West,No,Yes,9,Conservative
4908,58,Female,Bachelor's,Employed,Married,92619,South,Yes,Yes,7,Conservative
4909,25,Male,High School,Employed,Widowed,85256,East,Yes,No,8,Independent
4910,43,Female,PhD,Employed,Divorced,107292,Central,Yes,No,1,Conservative
4911,46,Female,High School,Employed,Married,87002,Central,No,Yes,6,Liberal
4912,27,Male,PhD,Unemployed,Widowed,69887,South,Yes,No,9,Conservative
4913,34,Female,Bachelor's,Retired,Divorced,20339,Central,Yes,Yes,4,Liberal
4914,19,Female,High School,Student,Widowed,130083,Central,No,No,2,Conservative
4915,23,Male,Bachelor's,Unemployed,Widowed,70528,East,Yes,No,9,Independent
4916,22,Female,PhD,Retired,Widowed,106639,North,Yes,No,7,Other
4917,45,Male,PhD,Retired,Married,102624,South,No,No,1,Liberal
4918,58,Female,High School,Unemployed,Divorced,89260,South,Yes,No,3,Other
4919,22,Male,High School,Unemployed,Single,126493,East,No,No,11,Liberal
4920,35,Female,Bachelor's,Student,Single,73570,East,Yes,No,4,Other
4921,43,Male,Bachelor's,Employed,Married,41643,North,Yes,Yes,4,Independent
4922,37,Female,Master's,Employed,Married,80252,West,Yes,Yes,3,Liberal
4923,58,Male,High School,Student,Widowed,144854,South,No,Yes,2,Conservative
4924,66,Female,PhD,Student,Widowed,111580,Central,No,No,2,Independent
4925,44,Female,Bachelor's,Employed,Divorced,30334,North,Yes,No,4,Other
4926,66,Male,Master's,Unemployed,Widowed,118856,South,Yes,Yes,11,Liberal
4927,29,Female,Bachelor's,Employed,Divorced,121795,North,Yes,Yes,9,Independent
4928,24,Male,Bachelor's,Retired,Widowed,82977,West,No,Yes,5,Other
4929,20,Female,PhD,Retired,Widowed,20789,South,No,Yes,0,Liberal
4930,27,Female,Bachelor's,Student,Single,53941,Central,Yes,No,10,Liberal
4931,51,Female,Master's,Employed,Married,20552,South,Yes,No,3,Independent
4932,42,Female,PhD,Employed,Divorced,39806,North,Yes,No,9,Other
4933,52,Male,Bachelor's,Retired,Single,56979,West,No,Yes,9,Other
4934,33,Male,Bachelor's,Employed,Widowed,28823,North,Yes,No,5,Liberal
4935,19,Male,High School,Student,Single,51980,North,Yes,Yes,1,Other
4936,41,Female,High School,Student,Divorced,134957,East,Yes,No,9,Conservative
4937,27,Male,High School,Retired,Married,20860,North,Yes,No,4,Conservative
4938,55,Female,High School,Employed,Single,20290,West,Yes,No,10,Liberal
4939,39,Female,High School,Employed,Divorced,62417,Central,Yes,No,8,Other
4940,43,Male,Bachelor's,Retired,Widowed,99880,East,Yes,Yes,2,Liberal
4941,60,Female,Bachelor's,Unemployed,Single,25870,North,Yes,No,2,Conservative
4942,56,Male,Bachelor's,Unemployed,Married,53397,South,Yes,Yes,8,Liberal
4943,44,Male,High School,Employed,Divorced,125311,East,Yes,Yes,2,Liberal
4944,46,Female,High School,Student,Married,36186,West,No,Yes,3,Independent
4945,64,Male,Bachelor's,Unemployed,Widowed,124247,South,No,Yes,11,Independent
4946,55,Male,Bachelor's,Employed,Married,135162,West,No,No,8,Conservative
4947,37,Female,Bachelor's,Unemployed,Widowed,117801,South,Yes,Yes,3,Other
4948,44,Male,Bachelor's,Retired,Widowed,41016,Central,No,Yes,4,Conservative
4949,58,Other,Master's,Unemployed,Single,89616,West,Yes,Yes,1,Other
4950,37,Other,Bachelor's,Unemployed,Widowed,98508,South,Yes,No,7,Other
4951,61,Male,Bachelor's,Retired,Married,87296,West,Yes,No,8,Independent
4952,36,Male,PhD,Student,Single,31274,East,Yes,Yes,9,Independent
4953,37,Female,Master's,Employed,Widowed,123012,West,Yes,No,3,Conservative
4954,52,Male,Bachelor's,Student,Divorced,43304,West,Yes,No,2,Conservative
4955,64,Male,Bachelor's,Student,Divorced,97702,South,Yes,Yes,3,Conservative
4956,19,Female,High School,Unemployed,Widowed,88934,West,Yes,No,6,Independent
4957,47,Male,Bachelor's,Employed,Single,116161,Central,No,No,0,Independent
4958,51,Female,PhD,Unemployed,Single,67698,North,Yes,Yes,10,Liberal
4959,39,Male,Bachelor's,Retired,Single,96051,East,No,No,10,Conservative
4960,20,Male,PhD,Student,Married,34705,South,Yes,No,1,Liberal
4961,23,Male,Bachelor's,Student,Divorced,56329,West,Yes,Yes,9,Other
4962,32,Other,PhD,Retired,Widowed,79736,West,No,No,4,Conservative
4963,44,Female,Bachelor's,Employed,Widowed,72996,West,Yes,No,8,Independent
4964,27,Female,High School,Student,Divorced,30607,East,No,Yes,5,Conservative
4965,26,Male,Bachelor's,Student,Married,72956,North,Yes,No,2,Conservative
4966,50,Male,High School,Employed,Single,50006,Central,Yes,Yes,2,Independent
4967,49,Male,High School,Unemployed,Divorced,98554,Central,Yes,Yes,6,Independent
4968,65,Female,Master's,Retired,Widowed,95352,South,No,No,2,Other
4969,23,Female,High School,Employed,Married,136196,North,Yes,No,9,Conservative
4970,58,Female,Master's,Retired,Widowed,40494,North,Yes,Yes,2,Conservative
4971,53,Male,High School,Retired,Single,41237,East,No,No,9,Conservative
4972,19,Female,High School,Student,Divorced,92367,West,Yes,No,11,Conservative
